id,url,timestamp_crawl,title,release_date,budget,gross_usa,runtime
CR00241,https://www.imdb.com/title/tt0436992/?ref_=adv_li_tt,2020-01-23T11:24:27,Doctor Who, 2487; 23 January 2020; 23 January 2020; 23 January 2020; 11 Aug 2018; 02 Apr 2017; 24 Jun 2018; 26 Mar 2017; 14 Jun 2018;  Favorite 2017;  Favorite 2018;  2020;  2019;  2018;  2017;  2016;  2015;  all 2487;  Series 2018;  Series 2019;  Series 2007;  2010;  2005;  2008;  2005;  2012;  2005;  2008;  2005;  2010;  2017;  2006;  2018;  2018;  2018;  2006;  in 1966; 17 March 2006; 5 January 2020;  2008;  in 2009;  2009;  in 2010;  a 1960; 23 November 2019; 17 March 2006,"$228,615,","$76,205","45 min; 45 min; 50 min; 71 min; 8,460 min"
CR00242,https://www.imdb.com/title/tt0949731/?ref_=adv_li_tt,2020-01-23T11:24:27,The Happening,13 June 2008; 09 December 2019; 06 December 2019; 25 November 2019; 05 Jan 2019;  2008; 17 Mar 2013; 03 Oct 2018; 13 June 2008; 15 June 2008; 12 June 2008; 13 June 2008,"$48,000,000","$64,506,874",91 min
CR00243,https://www.imdb.com/title/tt2661044/?ref_=adv_li_tt,2020-01-23T11:24:27,The 100, 1736; 23 January 2020; 23 January 2020; 15 January 2020;  August 2019; Con 2019; 11 Mar 2018; 25 Oct 2014; 02 Apr 2017; Con 2016;  2020;  2019;  2018;  2017;  2016;  2015;  all 1736;  Series 2017;  Series 2017;  Series 2010;  Series 2012;  Series 2017;  Series 2014;  Series 2016;  Series 2015;  2014;  2014;  2014;  2014;  2014;  2014;  2014;  2014;  2014;  2014;  2014;  2014;  2015;  2014;  2014;  2014; 19 March 2014; 22 April 2014; 19 March 2014,,,43 min
CR00244,https://www.imdb.com/title/tt0106179/?ref_=adv_li_tt,2020-01-23T11:24:27,The X-Files, 4025; 22 January 2020; 21 January 2020; 20 January 2020;  Memoriam 2018; 05 Jan 2019;  of 2018; 21 Dec 2018;  in 2016; 27 Apr 2018;  in 2018; 27 Apr 2018; 16 Jan 2018; 11 Nov 2016; 28 Dec 2018; 13 Aug 2018;  2018;  2016;  2002;  2001;  2000;  1999;  all 4025;  Series 2016;  Series 1989;  1993;  1993;  1994; 10 September 1993;  1020; 20 October 2002; 10 September 1993,"$1,500,000",»,45 min; 60 min
CR00245,https://www.imdb.com/title/tt2364582/?ref_=adv_li_tt,2020-01-23T11:24:27,Agents of S.H.I.E.L.D., 2020;  2218; 21 January 2020; 20 January 2020; 16 January 2020;  September 2019; Con 2019;  2019; 30 Jun 2018; 02 Sep 2018; 23 Jul 2017; 14 Mar 2017;  Fall 2016;  TV 2014;  2019;  2019;  2020;  2019;  2018;  2017;  2016;  2015;  all 2218;  In 1946;  Series 2016;  Series 2014;  Series 2015;  Series 2012;  2013;  2013;  2013;  2013;  2013;  2014;  2013;  2016; 24 September 2013; 3 December 2013; 24 September 2013,,,45 min
CR00246,https://www.imdb.com/title/tt1815862/?ref_=adv_li_tt,2020-01-23T11:24:27,After Earth,31 May 2013; 11 October 2019; 10 October 2019; 10 October 2019; 13 Jun 2013;  2020;  2013; 21 Sep 2018;  2013; 02 Sep 2013; 11 Dec 2012;  in 2013;  Awards 2013;  In 2035;  in 1969;  between 1964;  and 1974; 31 May 2013;  1000; 2 June 2013; 6 June 2013; 31 May 2013,"$130,000,000","$60,522,097",100 min
CR00247,https://www.imdb.com/title/tt1219827/?ref_=adv_li_tt,2020-01-23T11:24:27,Ghost in the Shell,31 March 2017; 31 December 2019; 26 December 2019; 10 December 2019; 04 Oct 2017;  April 2017; 05 Jul 2017;  April 2017; 02 May 2017; 01 Mar 2017; 11 Aug 2018;  2017; 24 Jan 2017;  2017; 17 Aug 2018; 18 Apr 2017;  of 2017;  Noir 2010;  year 2032;  project 2571; 31 March 2017; 2 April 2017;  Project 2571;  the 2017;  the 1995; 23 April 2019; 31 March 2017,"$110,000,000","$40,563,557",107 min
CR00248,https://www.imdb.com/title/tt0437086/?ref_=adv_li_tt,2020-01-23T11:24:27,Alita: Battle Angel,14 February 2019; 23 January 2020; 18 January 2020; 16 January 2020;  of 2019;  of 2019; 11 Aug 2018;  in 2019; 22 Jan 2019; 18 Dec 2018;  Filmrank 2019;  2019; 13 Apr 2018;  of 2019;  the 2020;  of 2019;  Office 2019;  year 1987; 14 February 2019; 17 February 2019; 5 February 2019; 14 February 2019,"$170,000,000","$85,710,210",122 min
CR00249,https://www.imdb.com/title/tt0401855/?ref_=adv_li_tt,2020-01-23T11:24:27,Underworld: Evolution,20 January 2006; 06 January 2020; 18 October 2019; 09 October 2019; 30 Apr 2018;  Future 2020;  of 2017;  2000; 20 January 2006; 22 January 2006; 6 February 2006; 20 January 2006,"$50,000,000","$62,318,875",106 min; 102 min
CR00250,https://www.imdb.com/title/tt2357547/?ref_=adv_li_tt,2020-01-23T11:24:27,Jessica Jones,22 January 2020; 17 January 2020;  SXSW 2020; 15 January 2020;  of 2018; 21 Dec 2018; 04 Dec 2018; 08 Jun 2018; 11 May 2018; 08 May 2013; s 2019; 14 Oct 2017; 07 Feb 2018;  of 2019;  2019;  2018;  2015;  Series 2013;  In 1946;  Series 2019;  Series 2018;  Series 2016;  Series 2014;  2015;  2015;  2015;  2015; 20 November 2015; 20 November 2015; 20 November 2015,,,56 min; 728 min; 671 min
CR00251,https://www.imdb.com/title/tt0079501/?ref_=adv_li_tt,2020-01-23T11:24:27,Mad Max,21 March 1980; 22 January 2020; 21 January 2020; 12 January 2020; 13 Oct 2016; 24 Feb 2016;  2020; 05 Nov 2018; 17 Dec 2017; 24 Sep 2016;  In 1997; 21 March 1980;  a 1977; 31 January 2010; 21 March 1980,"$350,000","$8,771,757",88 min; 93 min
CR00252,https://www.imdb.com/title/tt0118929/?ref_=adv_li_tt,2020-01-23T11:24:27,Dark City,27 February 1998; 21 January 2020; 21 January 2020; 28 November 2019; 27 Feb 2018; 27 Jul 2017;  in 2020; 05 Nov 2017;  of 1937; 27 February 1998; 1 March 1998; 3 April 2016;  between 1939;  and 1950; 27 February 1998,"$27,000,000","$14,378,331",100 min; 111 min
CR00253,https://www.imdb.com/title/tt0371724/?ref_=adv_li_tt,2020-01-23T11:24:27,The Hitchhiker's Guide to the Galaxy,29 April 2005; 02 December 2019; 28 November 2019; 23 November 2019;  2019; 07 Aug 2013;  in 2057; 29 April 2005; 1 May 2005; 25 April 2005;  in 2001,"$21,103,203,","$104,478,416",109 min
CR00254,https://www.imdb.com/title/tt0088846/?ref_=adv_li_tt,2020-01-23T11:24:27,Brazil,18 December 1985; 24 December 2019; 22 November 2019; 27 April 2019; 29 Mar 2016; 01 Mar 2016; 26 Nov 2015; 01 Apr 2014; 18 Apr 2015;  In 2027; 18 December 1985; 22 December 1985;  Soviet 1923; s 1984; 8 November 2000;  1984;  of 1984;  in 1984,"$30,099,","$9,947,816",132 min; 94 min; 142 min
CR00255,https://www.imdb.com/title/tt6823368/?ref_=adv_li_tt,2020-01-23T11:24:27,Glass,18 January 2019; 20 January 2020; 19 January 2020; 17 January 2020;  2019;  of 2019; 17 Jan 2019; 03 Jan 2019; 19 Dec 2018; 11 Aug 2018; 12 Aug 2018; 05 Jan 2019;  movies 2019;  OF 2019; 16 Jan 2019;  of 2019;  of 2019; 20 in 2020;  Office 2019;  in 2019;  of 1989; 18 January 2019;  1600; 20 January 2019; 27 January 2019; 18 January 2019,"$20,000,000","$111,035,005",129 min
CR00256,https://www.imdb.com/title/tt0318627/?ref_=adv_li_tt,2020-01-23T11:24:27,Resident Evil: Apocalypse,10 September 2004; 21 January 2020; 20 January 2020; 14 January 2020; 06 Sep 2018; 21 May 2018; 15 Jun 2016; 25 Nov 2014; 07 Nov 2011; 18 Nov 2016;  Office 2017; 10 September 2004; 12 September 2004; 30 September 2004;  the 2002;  of 2004; 10 September 2004,"$45,000,000","$51,201,453",94 min; 98 min
CR00257,https://www.imdb.com/title/tt0370263/?ref_=adv_li_tt,2020-01-23T11:24:27,Alien vs. Predator,13 August 2004; 27 November 2019; 14 October 2019; 11 October 2019; 26 Jun 2018; 23 Jan 2016; 08 Jun 2012;  vistos 2017; 23 Apr 2017;  in 1997; 13 August 2004; 15 August 2004; 10 September 2004; 13 August 2004,"$60,000,000","$80,282,231",101 min; 103 min; 109 min
CR00258,https://www.imdb.com/title/tt0432021/?ref_=adv_li_tt,2020-01-23T11:24:27,Resident Evil: Extinction,21 September 2007; 23 January 2020; 22 January 2020; 22 January 2020; 06 Sep 2018; 21 May 2018; 15 Jun 2016; 25 Nov 2014; 26 Feb 2017; 18 Nov 2016; 21 September 2007; 23 September 2007; 11 October 2007; 21 September 2007,"$45,000,000","$50,648,679",94 min
CR00259,https://www.imdb.com/title/tt0120685/?ref_=adv_li_tt,2020-01-23T11:24:27,Godzilla,20 May 1998; 14 December 2017; 08 December 2017; 28 October 2017; 24 May 2017; 07 Jul 2018;  1998; 01 May 2017; 02 Dec 2014;  2012; 20 May 1998; 24 May 1998; 28 May 2008,"$44,047,541,","$379,014,294",139 min
CR00260,https://www.imdb.com/title/tt0097428/?ref_=adv_li_tt,2020-01-23T11:24:27,Ghostbusters II,16 June 1989; 23 January 2020; 23 January 2020; 04 January 2020; 19 Oct 2017; Grossing 1980; 05 Oct 2017; 23 Jun 2017; 29 Oct 2015; 24 Jul 2018; 28 Aug 2018; 17 Aug 2014;  1989; 29 Dec 2016;  for 2014; 16 June 1989;  1013; 18 June 1989; 22 October 2009,"$29,472,894,","$215,394,738",108 min
CR00261,https://www.imdb.com/title/tt2094766/?ref_=adv_li_tt,2020-01-23T11:24:27,Assassin's Creed,21 December 2016; 23 January 2020; 22 January 2020; 21 January 2020; 06 Sep 2018; 29 Jun 2018; 13 Sep 2017; 30 Nov 2016;  Done 2020; 30 Nov 2014; 02 Apr 2017; 12 Dec 2014;  of 2016;  Fall 2016; 21 December 2016; 25 December 2016;  around 1850;  1492; 22 December 2016; 14 January 2017; 21 December 2016,"$125,000,000","$54,647,948",115 min
CR00262,https://www.imdb.com/title/tt0075860/?ref_=adv_li_tt,2020-01-23T11:24:27,Close Encounters of the Third Kind,14 December 1977; 07 January 2020; 31 December 2019; 18 December 2019; 31 Oct 2017; 07 Jul 2017; 01 Mar 2016; 28 Feb 2018; 11 Mar 2011; 06 Jan 2019;  2020;  Movie 1971; 14 December 1977; 3 September 2017;  1940; 10 January 2006;  his 1968;  in 1977; 14 December 1977,"$20,000,000","$135,189,114",133 min; 135 min; 138 min
CR00263,https://www.imdb.com/title/tt0114898/?ref_=adv_li_tt,2020-01-23T11:24:27,Waterworld,28 July 1995; 03 January 2020; 11 November 2019; 17 October 2019; 05 Nov 2018;  Janeiro 2020; 03 Oct 2017; 28 July 1995; 30 July 1995; 23 July 2003;  in 1995;  was 1995,"$21,171,780,","$264,218,220",135 min; 176 min
CR00264,https://www.imdb.com/title/tt1617661/?ref_=adv_li_tt,2020-01-23T11:24:27,Jupiter Ascending,6 February 2015; 18 January 2020; 06 January 2020; 25 September 2019;  August 2019; 07 Dec 2015; 31 Jan 2015; Con 2014; 19 Jul 2014; 06 Jan 2019;  of 2015; 11 Feb 2013;  Razzies 2016;  Winter 2015; 6 February 2015; 8 February 2015; 11 October 2015; 6 February 2015,"$176,000,000","$47,387,723",127 min
CR00265,https://www.imdb.com/title/tt0272152/?ref_=adv_li_tt,2020-01-23T11:24:27,K-PAX,26 October 2001; 15 May 2017; 19 October 2016; 05 August 2016;  of 1937; 26 October 2001; 28 October 2001;  only 2800; 26 October 2001; 26 October 2001,"$68,000,000","$50,338,485",120 min
CR00266,https://www.imdb.com/title/tt1217613/?ref_=adv_li_tt,2020-01-23T11:24:27,Battle Los Angeles,11 March 2011; 13 August 2018; 11 July 2018; 13 June 2018; 25 Oct 2017; 20 May 2016;  2011; 30 Sep 2015; 11 Jun 2017;  the 2010;  1873; Video 2011;  January 1942;  2012; 11 March 2011; 13 March 2011; 29 May 2011;  watched 1000; 11 March 2011,"$70,000,000","$83,552,429",116 min
CR00267,https://www.imdb.com/title/tt0111282/?ref_=adv_li_tt,2020-01-23T11:24:27,Stargate,28 October 1994; 08 January 2020; 06 January 2020; 07 December 2019; 19 Jun 2018; 25 Jul 2017; 23 Jul 2017; 18 Nov 2012;  2019; 02 Jan 2019;  1994; Video 2008; Video 2008; Video 2009;  In 1928; 28 October 1994; 30 October 1994;  1928; 25 January 2006; 28 October 1994,"$55,000,000","$71,567,262",116 min; 128 min; 130 min
CR00268,https://www.imdb.com/title/tt1583421/?ref_=adv_li_tt,2020-01-23T11:24:27,G.I. Joe: Retaliation,28 March 2013; 10 January 2020; 10 January 2020; 10 January 2020;  of 2013; 09 Dec 2013; 09 Jan 2018;  2013; 02 Sep 2013;  2013;  in 2013; 28 March 2013; 31 March 2013;  of 2013; 30 March 2013; 28 March 2013,"$130,000,000","$122,523,060",110 min; 123 min
CR00269,https://www.imdb.com/title/tt1964418/?ref_=adv_li_tt,2020-01-23T11:24:27,Tomorrowland,22 May 2015; 21 January 2020; 15 January 2020; 31 December 2019; 07 Dec 2015; 28 May 2015; 11 Aug 2013; 24 Jun 2015;  Watchlist 2020; 29 Jul 2018; 27 Jul 2018;  Releases 2015;  2017;  favorite 2015; 22 May 2015; 24 May 2015; 24 April 2016; 22 May 2015,"$190,000,000","$93,436,322",130 min
CR00270,https://www.imdb.com/title/tt0986263/?ref_=adv_li_tt,2020-01-23T11:24:27,Surrogates,25 September 2009;  Festival 2019; 11 November 2019; 07 November 2019; 25 September 2019; 04 Oct 2017; 09 Feb 2017;  2009; 26 Sep 2017;  films 2009; 13 Jan 2014; 31 Jan 2012; 20 Sep 2011;  year 2017; 25 September 2009; 27 September 2009;  1969; 26 September 2009,"$14,902,692,","$122,444,772",89 min
CR00271,https://www.imdb.com/title/tt0756683/?ref_=adv_li_tt,2020-01-23T11:24:27,The Man from Earth,10 June 2007; 27 November 2019; 25 November 2019; 09 July 2019; 13 Jul 2017; 03 Nov 2016;  2019; 22 Jan 2019; 12 Jul 2017;  the 2000; 10 June 2007;  3485; 16 November 2007; 10 June 2007,"$200,000",»,87 min
CR00272,https://www.imdb.com/title/tt0138704/?ref_=adv_li_tt,2020-01-23T11:24:27,Pi,10 July 1998; 22 January 2020; 01 January 2020; 17 December 2019; 24 May 2017;  2020;  1998; 01 May 2017; 10 July 1998; 12 July 1998; 4 March 2006; 10 July 1998,"$60,000","$3,221,152",84 min
CR00273,https://www.imdb.com/title/tt0094012/?ref_=adv_li_tt,2020-01-23T11:24:27,Spaceballs,24 June 1987; 12 January 2020; 09 January 2020; 08 January 2020; 19 Jun 2018;  June 2017; 28 Jun 2017;  2020;  2029; 02 Jan 2018;  in 2020; 10 Oct 2017; 24 June 1987; 28 June 1987;  of 1987; 10 November 2003,"$6,613,837,","$38,119,483",96 min
CR00274,https://www.imdb.com/title/tt5675620/?ref_=adv_li_tt,2020-01-23T11:24:27,The Punisher,22 January 2020; 17 January 2020; 05 January 2020; 03 Jan 2019;  of 2018; 21 Dec 2018; 04 Dec 2018; 08 Jun 2018; 11 May 2018; 25 Oct 2014; s 2019; 08 Nov 2018;  of 2019;  Favorite 2017;  2017;  2019;  2017;  Series 2018;  Series 2013;  Series 2010;  2017;  2017;  2017;  2017;  2017;  2019;  2019;  2019; 17 November 2017;  February 1974; 8 November 2018; 17 November 2017,,,53 min; 685 min
CR00275,https://www.imdb.com/title/tt0129167/?ref_=adv_li_tt,2020-01-23T11:24:27,The Iron Giant,6 August 1999; 21 January 2020; 17 October 2019; 24 August 2019; 01 May 2018; 08 Oct 2015; 03 Oct 2016; 12 Mar 2018; 6 August 1999; 8 August 1999;  in 1957;  1958; 11 August 1999; 6 August 1999,"$5,732,614,","$23,179,225",86 min; 90 min
CR00276,https://www.imdb.com/title/tt0266308/?ref_=adv_li_tt,2020-01-23T11:24:27,Battle Royale,16 December 2000; 08 January 2020; 18 December 2019; 17 December 2019;  year 2000; 09 Sep 2016;  1000; 20 Nov 2017;  2000; 16 December 2000;  at 1300;  as 1200; 14 May 2004; 16 December 2000,"$4,500,000",,114 min; 122 min
CR00277,https://www.imdb.com/title/tt0311429/?ref_=adv_li_tt,2020-01-23T11:24:27,The League of Extraordinary Gentlemen,11 July 2003; 18 October 2019; 17 October 2019; 14 October 2019; 30 Apr 2018; 10 Feb 2016; _Movies 2003;  year 1899; 11 July 2003; 13 July 2003; 14 July 2003,"$23,075,892,","$179,265,204",110 min
CR00278,https://www.imdb.com/title/tt0359013/?ref_=adv_li_tt,2020-01-23T11:24:27,Blade: Trinity,8 December 2004; 20 November 2019; 23 October 2019; 22 October 2019; 30 Apr 2018; 27 Apr 2018; 30 Oct 2017; 20 Dec 2017; 18 Nov 2016;  Best 2000; 8 December 2004; 12 December 2004; 16 December 2004; 8 December 2004,"$65,000,000","$52,411,906",113 min; 105 min; 122 min
CR00279,https://www.imdb.com/title/tt1628841/?ref_=adv_li_tt,2020-01-23T11:24:27,Independence Day: Resurgence,24 June 2016; 17 January 2020; 15 January 2020; 07 January 2020; 25 Oct 2017;  of 2016; 02 Jan 2017; 19 Oct 2016; 29 Jun 2016; 18 Jun 2016; 18 Dec 2018; 06 May 2016; culas 2016; 30 May 2016;  of 2016;  2012;  in 1969; 24 June 2016; 26 June 2016;  in 2015; 5 July 2016; 24 June 2016,"$165,000,000","$103,144,286",120 min
CR00280,https://www.imdb.com/title/tt0063442/?ref_=adv_li_tt,2020-01-23T11:24:27,Planet of the Apes,3 April 1968; 17 January 2020; 17 January 2020; 17 January 2020; 15 Apr 2014; 25 Oct 2013; 13 Jun 2013; 13 Jun 2013; 10 Feb 2018; 09 Feb 2017;  In 2029; 3 April 1968; 5 November 2010;  year 1968;  2001;  2001; 3 April 1968,"$5,800,000","$32,595,984",112 min
CR00281,https://www.imdb.com/title/tt0082694/?ref_=adv_li_tt,2020-01-23T11:24:27,The Road Warrior,21 May 1982; 16 January 2020;  2019; 31 December 2019;  September 2019; 01 September 2019; 31 Oct 2017;  May 2017; 28 Apr 2017; 24 Feb 2016;  SXSW 2015; 11 Mar 2015; 13 Jun 2013; 17 Dec 2017;  1981; 13 Jan 2014; 10 Mar 2017; 18 Sep 2018;  of 2015;  In 1997; 21 May 1982; 23 May 1982; 21 December 2004;  in 1985,"$2,527,864,","$23,667,907",96 min; 87 min
CR00282,https://www.imdb.com/title/tt0970416/?ref_=adv_li_tt,2020-01-23T11:24:27,The Day the Earth Stood Still,12 December 2008;  the 1951;  2001; 15 January 2020; 10 January 2020; 20 November 2019; 25 Oct 2017; 07 Oct 2015;  2008; 10 Dec 2018; 21 Oct 2017; 09 Oct 2016; 12 December 2008; 14 December 2008;  In 1980;  the 1951; 20 July 2018,"$30,480,153,","$233,093,859",104 min
CR00283,https://www.imdb.com/title/tt1527186/?ref_=adv_li_tt,2020-01-23T11:24:27,Melancholia,26 May 2011; 04 January 2020;  of 2020; 02 January 2020;  the 2010; 24 December 2019;  2020; 20 Oct 2017; 24 Jun 2015;  the 1930; 26 May 2011; 13 November 2011; 12 September 2011; 26 May 2011,"$7,400,000","$3,030,848",135 min; 130 min
CR00284,https://www.imdb.com/title/tt5753856/?ref_=adv_li_tt,2020-01-23T11:24:27,Dark, to 2019; 23 January 2020; 23 January 2020; 21 January 2020;  2019;  of 2018; 21 Dec 2018; 04 Dec 2018;  2018; 01 Dec 2018; 30 Oct 2018;  tvshows 2008; 25 Oct 2014;  Favorite 2017;  Best 2010;  2020;  2019;  2017;  Series 2017;  Series 2016;  Series 2018;  Series 2011;  Series 2016;  Series 2017;  late 1970;  Series 2010;  Series 2014;  Series 2014;  April 1986;  Series 2013;  in 1919;  2017;  2017;  2017;  2017;  2017;  2017;  2017;  2017;  2017;  2017;  2017;  2017;  2017;  2017;  2017;  2017;  2017;  2017;  2017;  2017;  Tiedemann 1987;  2017;  Tiedemann 1986;  2017;  Kahnwald 1986;  2017;  2017;  2017;  Tiedemann 1986;  2017;  2017;  2017;  2019;  Tannhaus 1986;  2017;  in 1986; 1 December 2017; 1 December 2017;  Runner 2049; 1 December 2017,,,60 min
CR00285,https://www.imdb.com/title/tt1231587/?ref_=adv_li_tt,2020-01-23T11:24:27,Hot Tub Time Machine,26 March 2010;  to 1986; 10 October 2019; 02 August 2019; 10 July 2019; 13 Jun 2013; 16 Jul 2017; 28 Mar 2014;  2010;  2010; 23 Jun 2014;  the 2010;  Winter 2015;  to 1986; 26 March 2010; 28 March 2010;  until 1989;  flashy 1980; 17 June 2010; 26 March 2010,"$36,000,000","$50,287,556",101 min
CR00286,https://www.imdb.com/title/tt0275847/?ref_=adv_li_tt,2020-01-23T11:24:27,Lilo & Stitch,21 June 2002;  Animated 2000; 28 December 2019; 17 December 2019; 20 November 2019; 08 Oct 2018; 04 Oct 2018; 01 May 2018; 25 Mar 2016; 18 Sep 2015;  de 2002; 01 Dec 2016;  2002; 03 Oct 2016;  Best 2000; 21 June 2002; 23 June 2002; 12 October 2006; 21 June 2002,"$80,000,000","$145,794,338",85 min
CR00287,https://www.imdb.com/title/tt5519340/?ref_=adv_li_tt,2020-01-23T11:24:27,Bright,22 December 2017; 21 January 2020; 21 January 2020; 13 January 2020; 05 Jan 2018; 21 Dec 2017;  December 2017; 13 Dec 2017;  December 2017; 01 Dec 2017; 30 Nov 2017;  in 2020;  2017; 16 Apr 2017; 21 May 2011; 15 Nov 2017;  of 2017;  of 2017;  2010;  in 1969;  In 2035; 22 December 2017; 22 December 2017; 22 December 2017,"$90,000,000",»,117 min
CR00288,https://www.imdb.com/title/tt1220634/?ref_=adv_li_tt,2020-01-23T11:24:27,Resident Evil: Afterlife,10 September 2010; 20 January 2020;  For 2020; 01 January 2020; 19 December 2019; 06 Sep 2018; 21 May 2018; 25 Nov 2014;  2010; 18 Nov 2016; 10 September 2010; 12 September 2010; 20 December 2011; 10 September 2010,"$60,000,000","$60,128,566",96 min
CR00289,https://www.imdb.com/title/tt1839578/?ref_=adv_li_tt,2020-01-23T11:24:27,Person of Interest, 1030; 26 December 2019; 10 December 2019; 20 November 2019; 12 Jun 2018;  in 2018; 27 Apr 2018; 21 Nov 2017; 09 Mar 2017;  2015; 23 Sep 2016;  2019;  tvshows 2008;  TV 2014;  2016;  2015;  2014;  2013;  2012;  2011;  all 1030;  2011;  2011;  2011;  2012;  2011;  2013; 22 September 2011; 26 April 2017; 22 September 2011,,,43 min
CR00290,https://www.imdb.com/title/tt0096754/?ref_=adv_li_tt,2020-01-23T11:24:27,The Abyss,9 August 1989; 10 January 2020; 09 January 2020; 08 January 2020; 27 Sep 2018; 23 Apr 2015;  1989; 29 Dec 2016; 25 Aug 2015; 9 August 1989; 13 August 1989; 29 April 2005;  in 2001,"$9,319,797,","$90,000,098",140 min; 171 min
CR00291,https://www.imdb.com/title/tt0120647/?ref_=adv_li_tt,2020-01-23T11:24:27,Deep Impact,8 May 1998;  of 1998; 28 November 2019; 09 November 2019;  Summer 2019; 26 August 2019; 03 May 2018; 22 Aug 2012; 03 Jun 2016; 28 Jun 2014; 8 May 1998; 10 May 1998;  2012; 2 February 2019,"$41,152,375,","$349,464,664",120 min
CR00292,https://www.imdb.com/title/tt0078346/?ref_=adv_li_tt,2020-01-23T11:24:27,Superman,15 December 1978; 23 January 2020;  Season 2020; 23 January 2020; 22 January 2020; 13 Jun 2013; 06 Jun 2013;  1978; 25 Oct 2016; 29 Aug 2011; Video 2006;  year 1978;  1970; 15 December 1978; 17 December 1978;  the 1930;  The 2000; 10 January 2006;  the 1950; 15 December 1978,"$55,000,000","$134,451,603",143 min; 127 min; 151 min; 188 min
CR00293,https://www.imdb.com/title/tt0990407/?ref_=adv_li_tt,2020-01-23T11:24:27,The Green Hornet,14 January 2011; 13 January 2020; 27 November 2019; 23 October 2019; 13 Jun 2013; 09 Jan 2018;  2011; 29 Jul 2014; 15 Nov 2014;  2011; 18 Jan 2018; 14 January 2011;  1070; 16 January 2011;  in 1936;  to 1952; 19 January 2011; 14 January 2011,"$120,000,000","$98,780,042",
CR00294,https://www.imdb.com/title/tt0106697/?ref_=adv_li_tt,2020-01-23T11:24:27,Demolition Man,8 October 1993; 23 January 2020; 04 December 2019; 20 November 2019; 04 Jan 2018; 11 Nov 2014;  in 1996;  in 1996;  In 2032;  year 2032; 8 October 1993;  3345; 10 October 1993; 30 December 2006;  year 2032,"$14,262,432,","$58,055,768",115 min
CR00295,https://www.imdb.com/title/tt0091064/?ref_=adv_li_tt,2020-01-23T11:24:27,The Fly,15 August 1986; 17 January 2020; 04 January 2020; 28 December 2019; 16 Nov 2018; 25 Oct 2017; Grossing 1980; 05 Oct 2017; 10 Feb 2016;  2020; 05 Nov 2017;  2019; 05 Aug 2018; 15 August 1986; 17 August 1986;  a 1987; 10 April 2002; 15 August 1986,"$15,000,000","$40,456,565",96 min
CR00296,https://www.imdb.com/title/tt0017136/?ref_=adv_li_tt,2020-01-23T11:24:27,Metropolis,13 March 1927; 15 January 2020; 03 December 2019; 19 November 2019; 19 Jun 2018; 20 Mar 2017; 26 Feb 2016;  2019;  1900;  1949;  1920;  1920;  In 1431;  of 1905;  1181; s 1927;  for 2002; 13 March 1927; 14 July 2002; 1 February 2000;  in 1927; 13 March 1927,"DEM6,000,000","$1,236,166",153 min; 93 min; 114 min; 123 min; 80 min
CR00297,https://www.imdb.com/title/tt2239822/?ref_=adv_li_tt,2020-01-23T11:24:27,Valerian and the City of a Thousand Planets,21 July 2017; 19 January 2020; 17 January 2020;  in 2019; 16 January 2020; 19 Jun 2018; 28 Jul 2017; 18 Jul 2017; 10 Jul 2017; 20 Jun 2017;  2020; 09 Feb 2017;  2017; 16 Apr 2017;  of 2017;  Summer 2017;  of 2017;  Best 2010; 21 July 2017; 23 July 2017;  in 1975; 22 October 2018; 21 July 2017,"$177,200,000","$41,189,488",
CR00298,https://www.imdb.com/title/tt1446192/?ref_=adv_li_tt,2020-01-23T11:24:27,Rise of the Guardians,21 November 2012; 29 November 2019; 08 November 2019; 05 November 2019; 01 May 2018;  Choice 2013; 13 Jun 2013; 04 Jan 2016; 22 Sep 2011; 04 Dec 2018; 16 May 2013;  Best 2010;  in 2013; 21 November 2012; 25 November 2012; 3 December 2012; 21 November 2012,"$23,773,465,","$306,941,670",97 min
CR00299,https://www.imdb.com/title/tt0094625/?ref_=adv_li_tt,2020-01-23T11:24:27,Akira,16 July 1988; 14 January 2020; 13 January 2020; 05 January 2020; 22 Sep 2017;  1000; 30 May 2018; 22 Sep 2011;  In 1930;  year 2032; 16 July 1988; 1 January 1990; 16 January 1999; 16 July 1988,"$11,263,","$577,594",124 min
CR00300,https://www.imdb.com/title/tt0119081/?ref_=adv_li_tt,2020-01-23T11:24:27,Event Horizon,15 August 1997;  of 2019; 11 January 2020;  For 2020; 01 January 2020;  2019; 24 November 2019;  2019; 19 Jun 2018; Grossing 1990; 20 Oct 2017; 04 Oct 2017; 21 Apr 2016; 28 Sep 2018; 19 Jan 2019; 26 Jun 2018; 26 Dec 2016;  Best 1997;  in 2057;  year 2047; 15 August 1997; 17 August 1997;  2015;  2032;  2040;  2047; 11 February 2003,"$9,511,915,","$26,673,242",96 min; 130 min
CR00301,https://www.imdb.com/title/tt1411250/?ref_=adv_li_tt,2020-01-23T11:24:27,Riddick,6 September 2013; 03 January 2020; 02 December 2019; 03 November 2019;  2013; 24 Aug 2012;  2013; 01 Mar 2015;  Movies 2013;  Movie 2000; Video 2004; 6 September 2013; 8 September 2013;  in 2592; 19 March 2016; 6 September 2013,"$38,000,000","$42,025,135",119 min; 127 min
