"url","title","release_date","budget","gross_usa","runtime","timestamp_crawl","id"
"https://www.imdb.com/title/tt3410834/?ref_=adv_li_tt","Allegiant","18 March 2016; 13 September 2019; 08 September 2019; 05 September 2019; 28 Mar 2017; 06 Sep 2016; 07 Jul 2018; culas 2016; 30 May 2016;  Winter 2016;  Winter 2015;  In 2015; 18 March 2016; 20 March 2016; 9 March 2016; 18 March 2016","$110,000,000","$66,184,051","120 min","",""
"https://www.imdb.com/title/tt0338337/?ref_=adv_li_tt","Paycheck","25 December 2003; 19 December 2019; 18 November 2019; 16 November 2019; 02 May 2013; 08 Feb 2015; 17 Apr 2016; 04 Sep 2015; 25 December 2003; 28 December 2003; 17 March 2004","$13,462,374,","$96,269,812","119 min","",""
"https://www.imdb.com/title/tt4500922/?ref_=adv_li_tt","Maze Runner: The Death Cure","26 January 2018; 22 November 2019; 21 November 2019; 11 October 2019;  of 2018; 13 Dec 2018; 02 May 2018; 12 Dec 2017;  2018; 04 Feb 2018; 02 Aug 2018; 25 Nov 2014; 29 Jul 2018; 20 Jun 2016;  Come 2018;  Summer 2015;  Office 2018;  Movies 2018;  of 2018; 26 January 2018; 28 January 2018; 6 February 2018; 26 January 2018","$62,000,000","$58,032,443","143 min","",""
"https://www.imdb.com/title/tt0368008/?ref_=adv_li_tt","The Manchurian Candidate","30 July 2004; 18 December 2019; 16 December 2019; 26 November 2019; 12 Apr 2016; 04 Apr 2013; 30 July 2004; 1 August 2004; 7 August 2004; 30 July 2004","$80,000,000","$65,955,630","129 min","",""
"https://www.imdb.com/title/tt1355642/?ref_=adv_li_tt","Fullmetal Alchemist: Brotherhood","01 October 2019; 25 September 2019; 29 May 2019;  in 2016; 27 Apr 2018; 14 Oct 2015; 27 Dec 2018; 02 Jan 2018;  2012;  2010;  2009;  Series 2015;  Series 2013;  Series 2016;  Series 2014;  2009;  2009;  2009;  2009;  2009;  2009;  2009;  2009;  2009;  2009;  2009;  2009;  2009;  2009;  2009;  2009;  2009;  2009;  2009;  2009;  2009;  2009;  2009;  2009;  2009;  2009;  2009; 9 April 2009;  The 2003;  the 2003; 14 July 2012; 9 April 2009","»","","24 min","",""
"https://www.imdb.com/title/tt1553656/?ref_=adv_li_tt","Under the Dome","23 January 2020; 29 November 2019; 19 November 2019; 16 Oct 2017; 07 Nov 2016; Con 2015; 01 Jul 2015; 29 May 2015; 28 May 2015; 07 Feb 2018; 21 Jun 2016; 29 May 2014;  2015;  2014;  2013;  from 2149;  year 2077;  The 4400;  2013;  2013;  2013;  2013;  2013;  2013;  2014;  2014;  2013;  2013;  2014; 24 June 2013; 5 January 2014; 24 June 2013","","","43 min","",""
"https://www.imdb.com/title/tt1053424/?ref_=adv_li_tt","Repo Men","19 March 2010; 25 November 2019; 25 November 2019; 07 September 2019; 25 Jul 2016; 22 Oct 2011; 11 Nov 2014; 31 Jan 2012; 20 Sep 2011;  Future 2020;  Noir 2010;  year 2019; 19 March 2010; 21 March 2010; 6 November 2010; 19 March 2010","$32,000,000","$13,794,835","111 min; 119 min","",""
"https://www.imdb.com/title/tt0120902/?ref_=adv_li_tt","The X Files","19 June 1998; 09 October 2019; 31 March 2019; 19 February 2019; 30 Sep 2015; 26 Dec 2016; o 1998; 16 May 2016;  Special 2015; Video 1998; Video 2016; Video 2008;  Special 1998; Video 1998; 19 June 1998; 21 June 1998; 14 August 1998","$30,138,758,","$189,176,423","121 min","",""
"https://www.imdb.com/title/tt3717490/?ref_=adv_li_tt","Power Rangers","24 March 2017; 21 January 2020; 21 January 2020; 21 January 2020; 19 Jun 2018;  of 2017; 09 Mar 2017;  2017; 07 Oct 2016; 09 Jan 2018;  of 2017;  Costumes 2019;  of 2017;  the 1980; 24 March 2017; 26 March 2017; 24 March 2017; 24 March 2017","$100,000,000","$85,364,450","","",""
"https://www.imdb.com/title/tt0186151/?ref_=adv_li_tt","Frequency","28 April 2000; 11 January 2020; 30 October 2019; 23 October 2019; 02 Aug 2018; 30 Sep 2016; 13 Jun 2013; 07 May 2015; 09 Dec 2016; 23 Mar 2018;  Fall 2016; 20 in 2020;  of 1937;  in 2016;  in 1996; 28 April 2000; 30 April 2000;  1969; 25 May 2000;  1999;  to 1969; 28 April 2000","$31,000,000","$45,010,278","118 min","",""
"https://www.imdb.com/title/tt2557478/?ref_=adv_li_tt","Pacific Rim: Uprising","23 March 2018; 21 January 2020; 16 January 2020; 11 January 2020;  of 2018; 13 Dec 2018;  of 2018; 30 Nov 2018; 07 Mar 2018; 26 Jan 2018; 12 Dec 2017; 11 Aug 2018;  Filmes 2020;  Theaters 2018; 04 Jan 2018;  2018;  Winter 2018;  Come 2018;  Favorite 2018;  year 1987;  is 2035; 23 March 2018; 25 March 2018;  December 2017;  of 2018; 18 May 2018; 23 March 2018","$150,000,000","$59,874,525","111 min","",""
